"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Jonathan Ikone","Paris FC","F",6,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Bacary Sagna ","AJ Auxerre","D",7,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Fabien Barthez ","AS Monaco","G",8,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Bernardo Silva ","AS Monaco","M",9,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Franck Ribery","FC Metz","M",10,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Zlatan Ibrahimovic","Paris Saint-Germain","F",11,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Radamel Falcao","AS Monaco","F",12,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Enzo Francescoli","Olympique de Marseille","M",13,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Mario Balotelli","OGC Nice","F",14,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Angel Di Maria","Paris Saint-Germain","M",16,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Jean-Pierre Papin ","Olympique de Marseille","F",17,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Jay-Jay Okocha","Paris Saint-Germain","M",18,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Lilian Thuram","AS Monaco","D",19,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Green","Edinson Cavani","Paris Saint-Germain","F",20,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Warren Zaire-Emery","Paris Saint-Germain","M",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Fabian Ruiz","Paris Saint-Germain","M",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Mark McKenzie ","Toulouse FC","D",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Kang-in Lee","Paris Saint-Germain","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Jonathan Ikone","Paris FC","F",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Bacary Sagna ","AJ Auxerre","D",7,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Fabien Barthez ","AS Monaco","G",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Bernardo Silva ","AS Monaco","M",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Franck Ribery","FC Metz","M",10,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Zlatan Ibrahimovic","Paris Saint-Germain","F",11,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Radamel Falcao","AS Monaco","F",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Enzo Francescoli","Olympique de Marseille","M",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Mario Balotelli","OGC Nice","F",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Angel Di Maria","Paris Saint-Germain","M",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Jean-Pierre Papin ","Olympique de Marseille","F",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Jay-Jay Okocha","Paris Saint-Germain","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Lilian Thuram","AS Monaco","D",19,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Peacock","Edinson Cavani","Paris Saint-Germain","F",20,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Warren Zaire-Emery","Paris Saint-Germain","M",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Fabian Ruiz","Paris Saint-Germain","M",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Mark McKenzie ","Toulouse FC","D",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Kang-in Lee","Paris Saint-Germain","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Jonathan Ikone","Paris FC","F",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Bacary Sagna ","AJ Auxerre","D",7,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Fabien Barthez ","AS Monaco","G",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Bernardo Silva ","AS Monaco","M",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Franck Ribery","FC Metz","M",10,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Zlatan Ibrahimovic","Paris Saint-Germain","F",11,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Radamel Falcao","AS Monaco","F",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Enzo Francescoli","Olympique de Marseille","M",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Mario Balotelli","OGC Nice","F",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Angel Di Maria","Paris Saint-Germain","M",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Jean-Pierre Papin ","Olympique de Marseille","F",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Jay-Jay Okocha","Paris Saint-Germain","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Lilian Thuram","AS Monaco","D",19,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Red Wave","Edinson Cavani","Paris Saint-Germain","F",20,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Warren Zaire-Emery","Paris Saint-Germain","M",1,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Fabian Ruiz","Paris Saint-Germain","M",2,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Mark McKenzie ","Toulouse FC","D",3,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Kang-in Lee","Paris Saint-Germain","M",4,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Jonathan Ikone","Paris FC","F",6,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Bacary Sagna ","AJ Auxerre","D",7,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Fabien Barthez ","AS Monaco","G",8,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Bernardo Silva ","AS Monaco","M",9,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Franck Ribery","FC Metz","M",10,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Zlatan Ibrahimovic","Paris Saint-Germain","F",11,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Radamel Falcao","AS Monaco","F",12,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Enzo Francescoli","Olympique de Marseille","M",13,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Mario Balotelli","OGC Nice","F",14,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Angel Di Maria","Paris Saint-Germain","M",16,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Jean-Pierre Papin ","Olympique de Marseille","F",17,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Jay-Jay Okocha","Paris Saint-Germain","M",18,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Lilian Thuram","AS Monaco","D",19,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Stars Signatures Ligue 1 - Tie-Dye","Edinson Cavani","Paris Saint-Germain","F",20,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Hyun-seok Hong","FC Nantes","D",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Matthis Abline","FC Nantes","F",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Romain Perraud","LOSC Lille","D",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Sekou Mara","AJ Auxerre","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Isak Jansson","OGC Nice","M",5,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Terem Moffi","OGC Nice","F",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Fode Doucoure","Havre AC","D",7,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Gautier Lloris","Havre AC","D",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Stanis Idumbo","AS Monaco","M",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Timothy Weah","Olympique de Marseille","F",10,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Mamadou Sarr ","RC Strasbourg Alsace","D",11,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Robinio Vaz ","Olympique de Marseille","F",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Marius Courcoul","Angers SCO","M",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Ousmane Camara","Angers SCO","D",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Yassin Belkhdim","Angers SCO","M",15,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Prosper Peter","Angers SCO","F",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Tyler Morton","Olympique Lyonnais","M",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Khalis Merah","Olympique Lyonnais","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Senny Mayulu ","Paris Saint-Germain","M",19,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Goncalo Ramos","Paris Saint-Germain","F",20,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Matthieu Udol","RC Lens","D",21,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Samson Baidoo ","RC Lens","D",22,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Joao Neves","Paris Saint-Germain","M",23,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Habib Diallo","FC Metz","F",24,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Sadibou Sane","FC Metz","D",25,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Ibrahim Mbaye","Paris Saint-Germain","F",26,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Alexis Vossah","Toulouse FC","M",27,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Kendry Paez","RC Strasbourg Alsace","M",28,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Hamza Igamane","LOSC Lille","F",29,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1","Darryl Bakola","Olympique de Marseille","M",30,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Hyun-seok Hong","FC Nantes","D",1,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Matthis Abline","FC Nantes","F",2,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Romain Perraud","LOSC Lille","D",3,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Sekou Mara","AJ Auxerre","M",4,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Isak Jansson","OGC Nice","M",5,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Terem Moffi","OGC Nice","F",6,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Fode Doucoure","Havre AC","D",7,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Gautier Lloris","Havre AC","D",8,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Stanis Idumbo","AS Monaco","M",9,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Timothy Weah","Olympique de Marseille","F",10,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Mamadou Sarr ","RC Strasbourg Alsace","D",11,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Robinio Vaz ","Olympique de Marseille","F",12,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Marius Courcoul","Angers SCO","M",13,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Ousmane Camara","Angers SCO","D",14,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Yassin Belkhdim","Angers SCO","M",15,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Prosper Peter","Angers SCO","F",16,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Tyler Morton","Olympique Lyonnais","M",17,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Khalis Merah","Olympique Lyonnais","M",18,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Senny Mayulu ","Paris Saint-Germain","M",19,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Goncalo Ramos","Paris Saint-Germain","F",20,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Matthieu Udol","RC Lens","D",21,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Samson Baidoo ","RC Lens","D",22,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Joao Neves","Paris Saint-Germain","M",23,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Habib Diallo","FC Metz","F",24,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Sadibou Sane","FC Metz","D",25,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Ibrahim Mbaye","Paris Saint-Germain","F",26,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Alexis Vossah","Toulouse FC","M",27,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Kendry Paez","RC Strasbourg Alsace","M",28,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Hamza Igamane","LOSC Lille","F",29,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Black","Darryl Bakola","Olympique de Marseille","M",30,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Hyun-seok Hong","FC Nantes","D",1,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Matthis Abline","FC Nantes","F",2,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Romain Perraud","LOSC Lille","D",3,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Sekou Mara","AJ Auxerre","M",4,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Isak Jansson","OGC Nice","M",5,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Terem Moffi","OGC Nice","F",6,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Fode Doucoure","Havre AC","D",7,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Gautier Lloris","Havre AC","D",8,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Stanis Idumbo","AS Monaco","M",9,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Timothy Weah","Olympique de Marseille","F",10,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Mamadou Sarr ","RC Strasbourg Alsace","D",11,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Robinio Vaz ","Olympique de Marseille","F",12,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Marius Courcoul","Angers SCO","M",13,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Ousmane Camara","Angers SCO","D",14,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Yassin Belkhdim","Angers SCO","M",15,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Prosper Peter","Angers SCO","F",16,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Tyler Morton","Olympique Lyonnais","M",17,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Khalis Merah","Olympique Lyonnais","M",18,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Senny Mayulu ","Paris Saint-Germain","M",19,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Goncalo Ramos","Paris Saint-Germain","F",20,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Matthieu Udol","RC Lens","D",21,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Samson Baidoo ","RC Lens","D",22,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Joao Neves","Paris Saint-Germain","M",23,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Habib Diallo","FC Metz","F",24,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Sadibou Sane","FC Metz","D",25,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Ibrahim Mbaye","Paris Saint-Germain","F",26,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Alexis Vossah","Toulouse FC","M",27,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Kendry Paez","RC Strasbourg Alsace","M",28,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Hamza Igamane","LOSC Lille","F",29,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Gold","Darryl Bakola","Olympique de Marseille","M",30,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Hyun-seok Hong","FC Nantes","D",1,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Matthis Abline","FC Nantes","F",2,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Romain Perraud","LOSC Lille","D",3,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Sekou Mara","AJ Auxerre","M",4,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Isak Jansson","OGC Nice","M",5,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Terem Moffi","OGC Nice","F",6,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Fode Doucoure","Havre AC","D",7,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Gautier Lloris","Havre AC","D",8,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Stanis Idumbo","AS Monaco","M",9,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Timothy Weah","Olympique de Marseille","F",10,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Mamadou Sarr ","RC Strasbourg Alsace","D",11,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Robinio Vaz ","Olympique de Marseille","F",12,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Marius Courcoul","Angers SCO","M",13,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Ousmane Camara","Angers SCO","D",14,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Yassin Belkhdim","Angers SCO","M",15,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Prosper Peter","Angers SCO","F",16,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Tyler Morton","Olympique Lyonnais","M",17,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Khalis Merah","Olympique Lyonnais","M",18,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Senny Mayulu ","Paris Saint-Germain","M",19,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Goncalo Ramos","Paris Saint-Germain","F",20,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Matthieu Udol","RC Lens","D",21,2
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Samson Baidoo ","RC Lens","D",22,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Joao Neves","Paris Saint-Germain","M",23,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Habib Diallo","FC Metz","F",24,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Sadibou Sane","FC Metz","D",25,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Ibrahim Mbaye","Paris Saint-Germain","F",26,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Alexis Vossah","Toulouse FC","M",27,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Kendry Paez","RC Strasbourg Alsace","M",28,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Hamza Igamane","LOSC Lille","F",29,2
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Green","Darryl Bakola","Olympique de Marseille","M",30,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Hyun-seok Hong","FC Nantes","D",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Matthis Abline","FC Nantes","F",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Romain Perraud","LOSC Lille","D",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Sekou Mara","AJ Auxerre","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Isak Jansson","OGC Nice","M",5,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Terem Moffi","OGC Nice","F",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Fode Doucoure","Havre AC","D",7,
